index,name,price,number_of_comment,brand,size,type,weight(kg),comment
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Hình thức sản phẩm ok tuy nhiên khi giao hàng vận chuyển làm gãy 1 chốt giữ ống nước tuy không đáng kể nhưng lần sau nên cẩn thận Sản phẩm chưa sử dụng nên mình chưa đánh giá được chỉ lắp đặt lên trước Giá tốt trong phân khúc sản phẩm
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Giao hàng đúng ngày đã hẹn chỉ có dịch vụ lắp đặt trễ hẹn và tiki cũng ko thông báo Chỉ được liên hệ khi đã email thông báo cho Tiki Cuối cùng đành tự mang vác tự lắp đặt cái máy này Đề nghị Tiki xem lại mảng lắp đặt của mình
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,máy chạy êm ngoại hình đẹp màn hình led đẹp mọi thứ ok nhưng tiki giao hàng chậm quá nhưng được cái tiki support tốt
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Hàng chính hãng LG VN sản xuất T0318 Máy hỗ trợ nhiều chế độ giặt  có kết nối Smart ThinkQ điều khiển qua wifi từ điện thoại  Tiki Giao hàng đúng hẹn hỗ trợ lắp đặt sớm 2h sau khi giao hàng và đã thanh toán
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Máy giặt hoạt động êm nhân viên lắp đặt vui vẻ hướng dẫn nhiệt tình Còn máy bền hông phải đợi thời gian nữa mới biết 
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Máy chạy bị rung do lắp đặt chân đế bị lỗi Gọi tiki thấy nói báo kỹ thuật qua rồi cũng im thin thít lặn mất tăm Thôi đành tự xử cho xong
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Giá tốt sử dụng rất ok có điều tiếng hơi to Mình có mua dịch vụ hẹn giờ lắp đặt thấy rất tiện lợi Nhìn chung hài lòng
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Hàng chính hãng hình thức đẹp máy chạy êm Vận chuyển và khênh lên tận nhà lắp đặt nhanh chuyên nghiệp Kích hoạt bảo hành online luôn cho khách hàng
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Sản phấm giao hàng nhanh  sau 2 ngày đặt hôm sau nữa thì lắp đặt máy giặt êm mình mua luôn cái chân đế của anh tới ráp máy 450k  Ngày sx tháng 062019
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Giao hàng sớm hơn dự kiến 3 ngày qua hôm sau có nhân viên liên hệ lắp đặt luôn Nói không phải mê tín chứ máy giặt cực sạch và êm 5 sao nhé
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Hình thức sản phẩm ok tuy nhiên khi giao hàng vận chuyển làm gãy 1 chốt giữ ống nước tuy không đáng kể nhưng lần sau nên cẩn thận Sản phẩm chưa sử dụng nên mình chưa đánh giá được chỉ lắp đặt lên trước Giá tốt trong phân khúc sản phẩm
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Giao hàng đúng ngày đã hẹn chỉ có dịch vụ lắp đặt trễ hẹn và tiki cũng ko thông báo Chỉ được liên hệ khi đã email thông báo cho Tiki Cuối cùng đành tự mang vác tự lắp đặt cái máy này Đề nghị Tiki xem lại mảng lắp đặt của mình
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,máy chạy êm ngoại hình đẹp màn hình led đẹp mọi thứ ok nhưng tiki giao hàng chậm quá nhưng được cái tiki support tốt
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Hàng chính hãng LG VN sản xuất T0318 Máy hỗ trợ nhiều chế độ giặt  có kết nối Smart ThinkQ điều khiển qua wifi từ điện thoại  Tiki Giao hàng đúng hẹn hỗ trợ lắp đặt sớm 2h sau khi giao hàng và đã thanh toán
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Máy giặt hoạt động êm nhân viên lắp đặt vui vẻ hướng dẫn nhiệt tình Còn máy bền hông phải đợi thời gian nữa mới biết 
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Máy chạy bị rung do lắp đặt chân đế bị lỗi Gọi tiki thấy nói báo kỹ thuật qua rồi cũng im thin thít lặn mất tăm Thôi đành tự xử cho xong
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Giá tốt sử dụng rất ok có điều tiếng hơi to Mình có mua dịch vụ hẹn giờ lắp đặt thấy rất tiện lợi Nhìn chung hài lòng
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Hàng chính hãng hình thức đẹp máy chạy êm Vận chuyển và khênh lên tận nhà lắp đặt nhanh chuyên nghiệp Kích hoạt bảo hành online luôn cho khách hàng
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Sản phấm giao hàng nhanh  sau 2 ngày đặt hôm sau nữa thì lắp đặt máy giặt êm mình mua luôn cái chân đế của anh tới ráp máy 450k  Ngày sx tháng 062019
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Giao hàng sớm hơn dự kiến 3 ngày qua hôm sau có nhân viên liên hệ lắp đặt luôn Nói không phải mê tín chứ máy giặt cực sạch và êm 5 sao nhé
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Hàng chính hãng LG Việt Nam Nhiều chức năng thông minh Giặt khá sạch Tuy nhiên k nên giặt nhiều đồ Lúc vắt sẽ báo lỗi
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Giao hàng nhanh sao mình chưa nhận được tin nhắn bảo hành của LG vậy Máy ko êm như mình nghĩ như máy bay khi vắt
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,máy giặt sạch nhưng rung lắc mạnh khi sấy Nhân viên Tiki tới lắp đặt nhanh trong ngày Hài lòng về sản phẩm và dịch vụ
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Máy xài tốt Giao hàng nhanh Chỉ lạ là máy mới mà trong bộ phận lọc cặn có nước
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Tiki vận chuyển cẩn thận Máy chạy êm nếu vắt 1200 vòng trở lại giặt đồ sạch và vắt rất khô
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Máy giặt mới sản xuất Năm 2019 giặt quần áo sạch sẽ máy chạy rất êm
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Tiki giao hàng nhanh máy chạy rất êm so vói máy Electrolux mình dùng trước đây
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Tình trạng những phút cuối máy run và lắc mạnh có phải do tôi kê trên kệ như hình chụp ko
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,hàng lỗi không cho đổi trả giờ ôm cục tức thà ra siêu thị mua cho lành
31,Máy giặt LG Inverter 9 kg FC1409S2W ,9399000,35,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Dùng sau 2 tháng đến giờ thấy ok
32,Máy giặt mini cao cấp ,820000,5,OEM,,Cửa trên,,Rất thất vọng hình ảnh máy trông chắc chắn thực tế như đồ hàng đồ nhựa mỏng manh tiki giao hàng tới không có kỹ thuật lắp máy Mình gọi kỹ thuật bên ngoài vào lắp thì kỹ thuật báo máy không đủ phụ kiện nên không lắp được Mình không dùng được đề nghị trả lại hàng cho tiki
32,Máy giặt mini cao cấp ,820000,5,OEM,,Cửa trên,,Mình mới nhận hàng từ shop H89 Store Hàng ổn Đẹpmáy dùng khoẻ Ưng ý lắm
32,Máy giặt mini cao cấp ,820000,5,OEM,,Cửa trên,,Hài lòng
32,Máy giặt mini cao cấp ,820000,5,OEM,,Cửa trên,,Cực kì hài lòng
32,Máy giặt mini cao cấp ,820000,5,OEM,,Cửa trên,,Cực kì hài lòng
33,Máy giặt LG Inverter 9 kg FV1409S2W - Chỉ giao Hà Nội ,9999000,11,LG,60 x 55 x 85 cm,Cửa trước,62,Giao hàng nhanh Đặt hôm trước hôm sau giao luôn  chắc tránh mùng 1 Ko có lắp đặt vì ở ngoại thành Tự lắp 30p xong nhanh Nếu ko biết lắp thuê thợ 200k vẫn rẻ hơn nhiều chỗ Tiki giao hàng nguyên kiện ko được kiểm tra mà phải quay video nếu ko đúng thì gọi trả lại
33,Máy giặt LG Inverter 9 kg FV1409S2W - Chỉ giao Hà Nội ,9999000,11,LG,60 x 55 x 85 cm,Cửa trước,62,Rẻ hơn so với các hãng điện máy lớn Giao hàng nhanh đúng hẹn Máy giặt êm Điểm trừ nhỏ là giao hàng nặng mà hãng giao hàng BEST Express dùng xe máy vận chuyển
33,Máy giặt LG Inverter 9 kg FV1409S2W - Chỉ giao Hà Nội ,9999000,11,LG,60 x 55 x 85 cm,Cửa trước,62,Giao hàng nhanh lắp đặt trong ngày luôn Đang trải nghiệm và thấy máy giặt êm dễ sử dụng
33,Máy giặt LG Inverter 9 kg FV1409S2W - Chỉ giao Hà Nội ,9999000,11,LG,60 x 55 x 85 cm,Cửa trước,62,Giao hàng đúng thời gian hàng mới 100
33,Máy giặt LG Inverter 9 kg FV1409S2W - Chỉ giao Hà Nội ,9999000,11,LG,60 x 55 x 85 cm,Cửa trước,62,Cực kì hài lòng
33,Máy giặt LG Inverter 9 kg FV1409S2W - Chỉ giao Hà Nội ,9999000,11,LG,60 x 55 x 85 cm,Cửa trước,62,Cực kì hài lòng
33,Máy giặt LG Inverter 9 kg FV1409S2W - Chỉ giao Hà Nội ,9999000,11,LG,60 x 55 x 85 cm,Cửa trước,62,Hài lòng
33,Máy giặt LG Inverter 9 kg FV1409S2W - Chỉ giao Hà Nội ,9999000,11,LG,60 x 55 x 85 cm,Cửa trước,62,Cực kì hài lòng
33,Máy giặt LG Inverter 9 kg FV1409S2W - Chỉ giao Hà Nội ,9999000,11,LG,60 x 55 x 85 cm,Cửa trước,62,Cực kì hài lòng
33,Máy giặt LG Inverter 9 kg FV1409S2W - Chỉ giao Hà Nội ,9999000,11,LG,60 x 55 x 85 cm,Cửa trước,62,Cực kì hài lòng
33,Máy giặt LG Inverter 9 kg FV1409S2W - Chỉ giao Hà Nội ,9999000,11,LG,60 x 55 x 85 cm,Cửa trước,62,Cực kì hài lòng
34,Máy giặt Electrolux 8 Kg EWF8025EQWA-Hàng Chính Hãng ,7260000,9,Electrolux,,,,Máy tạm thời chưa có vấn đề gì Tuy nhiên mình ở Mỹ Đình Hà Nội không nhầm thì đc miễn phí lắp đặt mà anh nhân viên lại thu 100k
34,Máy giặt Electrolux 8 Kg EWF8025EQWA-Hàng Chính Hãng ,7260000,9,Electrolux,,,,Bị xước mấy vết nhưng vì máy giặt để ở xó nhà nên thôi cũng ko bận tâm
34,Máy giặt Electrolux 8 Kg EWF8025EQWA-Hàng Chính Hãng ,7260000,9,Electrolux,,,,Chuyển hàng rất nhanh
34,Máy giặt Electrolux 8 Kg EWF8025EQWA-Hàng Chính Hãng ,7260000,9,Electrolux,,,,Cực kì hài lòng
34,Máy giặt Electrolux 8 Kg EWF8025EQWA-Hàng Chính Hãng ,7260000,9,Electrolux,,,,Cực kì hài lòng
34,Máy giặt Electrolux 8 Kg EWF8025EQWA-Hàng Chính Hãng ,7260000,9,Electrolux,,,,Cực kì hài lòng
34,Máy giặt Electrolux 8 Kg EWF8025EQWA-Hàng Chính Hãng ,7260000,9,Electrolux,,,,Cực kì hài lòng
34,Máy giặt Electrolux 8 Kg EWF8025EQWA-Hàng Chính Hãng ,7260000,9,Electrolux,,,,Cực kì hài lòng
34,Máy giặt Electrolux 8 Kg EWF8025EQWA-Hàng Chính Hãng ,7260000,9,Electrolux,,,,Hài lòng
35,Máy giặt Electrolux Inverter 9 kg EWF9024ADSA ,9890000,4,Electrolux,60 x 659 x 85 cm,Cửa trước,71,Hàng mua từ ngày 882020 đến đêm 1782020 mới giao  Khi giao thì là 1 a giao hàng như xe ôm a thừa nhận ảnh chỉ giao hàng không hề lắp đặt như thoả thuận bán hàng ban đầu của Tiki   Và quan trọng nhất là máy khi đem về mở ra thì bên trong đầy nước các tấm mút đệm còn bị ố vàng trong không khác gì máy cũ đã dùng lâu ngày mà không vệ sinh kỹ Như ảnh  Mình là khách hàng lâu năm của Tiki điều này có thể kiểm tra qua lịch sử mua hàng với đủ loại hàng hoá từ gia dụng đến các thiết bị công nghệ đắt tiền Tuy nhiên có lẽ sau sự cố này mình không biết có nên tiếp tục ủng hộ Tiki nữa không  Trong khi các đối thủ chính như Lazada Shopee ngày càng gia tăng chất lượng dịch vụ thì Tiki đang biểu hiện ngược lại
35,Máy giặt Electrolux Inverter 9 kg EWF9024ADSA ,9890000,4,Electrolux,60 x 659 x 85 cm,Cửa trước,71,Máy đẹp chạy êm nhưng có phần không hài lòng về dịch vụ của Tiki Theo đơn hàng từ Tiki thì bao gồm công lắp đặt nhưng thực tế chỉ giao hàng nên mình phải tự lắp máy luôn
35,Máy giặt Electrolux Inverter 9 kg EWF9024ADSA ,9890000,4,Electrolux,60 x 659 x 85 cm,Cửa trước,71,Khá hài lòng với dịch vụ giao nhận và lắp đặt của Tiki
35,Máy giặt Electrolux Inverter 9 kg EWF9024ADSA ,9890000,4,Electrolux,60 x 659 x 85 cm,Cửa trước,71,Hang chat luong
36,Máy giặt sấy Electrolux Inverter 8 kg EWW8023AEWA ,12650000,6,Electrolux,60 x 659 x 85 cm,Cửa trước,Đang cập nhật,Máy nhìn bề thế sang trọng tinh tế Gia Khang giao hàng nhanh đặt tối sáng hôm sau giao Nhân viên nhiệt tình dễ thương hướng dẫn đầy đủ Máy chưa xài nhưng hàng Electrolux vẫn luôn rất tốt Giá giảm nhiều lại có trả góp Rất đáng mua
36,Máy giặt sấy Electrolux Inverter 8 kg EWW8023AEWA ,12650000,6,Electrolux,60 x 659 x 85 cm,Cửa trước,Đang cập nhật,Hàng giao nhanh Tuy nhiên ko hiểu sao sau khi mở hộp thấy có nước trên bề mặt sản phẩm Chưa dùng nên chưa biết chất lượng tn dùng 1 time m sẽ đánh giá tiếp
36,Máy giặt sấy Electrolux Inverter 8 kg EWW8023AEWA ,12650000,6,Electrolux,60 x 659 x 85 cm,Cửa trước,Đang cập nhật,Gần đây tiki giao hàng chậm Không chủ động liên hệ với khách hàng trong những trường hợp này Để 1 sao cho thái độ làm việc
36,Máy giặt sấy Electrolux Inverter 8 kg EWW8023AEWA ,12650000,6,Electrolux,60 x 659 x 85 cm,Cửa trước,Đang cập nhật,Tạm ổn với mhu cầu gia đình
36,Máy giặt sấy Electrolux Inverter 8 kg EWW8023AEWA ,12650000,6,Electrolux,60 x 659 x 85 cm,Cửa trước,Đang cập nhật,Cực kì hài lòng
36,Máy giặt sấy Electrolux Inverter 8 kg EWW8023AEWA ,12650000,6,Electrolux,60 x 659 x 85 cm,Cửa trước,Đang cập nhật,Cực kì hài lòng
37,Máy Giặt Sấy LG Inverter 8.5 Kg FV1408G4W - Chỉ Giao Hà Nội ,11179000,4,LG,60 x 55 x 85 cm,Cửa trước,69,Lần đầu mua máy giặt sấy mà chắc do không biết dùng Giặt bình thường mà cũng thấy lâu xong cả giặt cả sấy thì thôi lâu đừng hỏi Mà giặt sấy thì không để qua đêm được giặt ngày thì chưa sắp xếp thời giặt mấy giờ để mấy giờ có mặt ở nhà mà lấy quần áo ra nữa Đúng là ý trời
37,Máy Giặt Sấy LG Inverter 8.5 Kg FV1408G4W - Chỉ Giao Hà Nội ,11179000,4,LG,60 x 55 x 85 cm,Cửa trước,69,Cực kì hài lòng
37,Máy Giặt Sấy LG Inverter 8.5 Kg FV1408G4W - Chỉ Giao Hà Nội ,11179000,4,LG,60 x 55 x 85 cm,Cửa trước,69,Cực kì hài lòng
37,Máy Giặt Sấy LG Inverter 8.5 Kg FV1408G4W - Chỉ Giao Hà Nội ,11179000,4,LG,60 x 55 x 85 cm,Cửa trước,69,Cực kì hài lòng
38,Máy giặt LG Inverter 9 kg FC1409S2W ,9549000,39,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Giá siêu mềm so với điện máy xanh luôn ạ  nhận hàng anh giao hàng có xe vận chuyển lên tận phòng rất ok ạ hôm sau anh nhân viên đến lắp cũng rất cẩn thận nhận hàng vẫn nguyên thùng ok ạ hihi mình mua khi có mã gg ngày 99 còn 8625k nhé cả nhà
38,Máy giặt LG Inverter 9 kg FC1409S2W ,9549000,39,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Đặt hàng thứ 7 CN đã có hàng Giao hàng và lắp đặt cùng lúc Nhân viên hỗ trợ nhiệt tình Máy mới vừa nhận nên chưa thể đánh giá chất lượng sản phẩm Đây là lần đầu tiên tôi mua hàng bên Gia Khang ấn tượng tốt với dịch vụ giao nhận nên sẽ tiếp tục mua hàng điện tử khi có nhu cầu
38,Máy giặt LG Inverter 9 kg FC1409S2W ,9549000,39,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Lúc đầu định mua Elextrolux nhưng sau khi tìm hiểu thì lại thấy LG giặt êm hơn nên mình quyết định mua máy này Và đúng là mình đã ko chọn sai Giặt êm sạch và ko hại quần áo như cái cửa trên nhà mình trước đây Nếu ai còn phân vân thì hãy cứ chọn LG nhé
38,Máy giặt LG Inverter 9 kg FC1409S2W ,9549000,39,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Mình rất hài lòng khi mua sản phẩm qua tiki Lúc đầu thấy mn nhận xét là nhân viên lắp đặt giao hàng ko có trách nhiệm nhưng các bạn đến giao và lắp đặt cho mình rất nhiệt tình chu đáo Nếu sản phẩm có lỗi trong 7 ngày mình còn được đổi hàng nên rất hài lòng khi chọn mua sản phẩm qua tiki
38,Máy giặt LG Inverter 9 kg FC1409S2W ,9549000,39,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Tôi nhận được hàng ngày 119 nhưng chưa mở thùng để kiểm tra nhân viên giao hàng nói chỉ có trách nhiệm giao hàng việc lắp đặt do bộ phận khác sẽ thực hiện trong 12 ngày tới Việc giao hàng không kèm lắp đặt là bất tiện hiện cả thùng máy giặt và tivi 55inch để chật nhà mà chưa được tháo mở do tôi cần bàn giao lắp đặt và kích hoạt xác nhận bảo hành Đề nghị Tiki cử người sớm hoàn thành lắp đặt và bàn giao sản phẩm với đầy đủ thông tin bảo hành cho tôi
38,Máy giặt LG Inverter 9 kg FC1409S2W ,9549000,39,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Đầu tiên ghi là miễn phí giao hàng xong lại thu phí hàng cồng kềnh Nhà mình là khu tập thể đến nơi thì để luôn dưới sân chứ cũng không đem lên tầng 2 cho nhà mình Nhà thì có mỗi 1 bà già nghỉ mất sức lao động Sân thì là sân chung không biết trong vòng 48h từ lúc giao hàng đến lúc lắp đặt bị mất thì ai chịu Máy giặt thì dùng OK chỉ lúc vắt mới nghe tiếng ồn rõ rệt  Sản phẩm 5 dịch vụ 1 chia trung bình dc 3 sao
38,Máy giặt LG Inverter 9 kg FC1409S2W ,9549000,39,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Mình cho 5 đơn hàng này vì Tiki giao hàng rất nhanh chỉ 2 ngày sau khi đặt và giao vào cuối tuần nên mình tiện nhận hàng Giao hàng hỗ trợ lắp đặt luôn dù phải hỗ trợ mình bê lên sân giặt ở tầng 3 Máy chạy êm mình mua thêm cái chân đế 180k trên Tiki nữa là ổn 
38,Máy giặt LG Inverter 9 kg FC1409S2W ,9549000,39,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Hàng giao sớm hơn 1 ngày hôm sau đã có NV  gọi điện hẹn thời gian đến lắp  Bạn NV lắp đặt rất nhiệt tình hỗ trợ chủ nhà bê lên tầng 4 để lắp Đã dùng được 2 tuần máy chạy rất êm giặt sạch Lúc vắt thì máy bình dân nào cũng rung lắc như nhau
38,Máy giặt LG Inverter 9 kg FC1409S2W ,9549000,39,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Đánh giá chút cho bác nào định mua  Về sản phẩm dùng tốt giặt êm và sach mỗi lúc vắt thì hơi ồn nhưng đứng xa xa khoảng 57m thì không nghe thấy gì nữa  Về dịch vụ giao nhận hàng Ngán nhất cái này giao sản phẩm nhỏ nhẹ tiki làm cực tốt nhưng sản phẩm to cồng kềnh thì làm cực chán mình đặt hàng sáng ngày 2407 tối 2907 người bên giao hàng gọi điện hẹn giao Oke hẹn 1617h chiều 3007 giao khoảng 10h ngày 3007 đang làm thì gọi điện giao hàng mà rõ ràng đã gọi điện hẹn giờ giao trước rồi thế là không về được hôm sau 3107 khoảng 10h15 đang làm gọi điện giao đành nghỉ làm mò về lấy và bác nào lăp ở tầng cao như e thì nên chuẩn bị sẵn người mà bê lên vì nhân viên giao chỉ giao hàng mặt đất thôi  Về lắp đặt Cái này cảnh báo bác nào mà đang gấp thì không nên mua nếu không tự lắp được mình mua hàng kèm gói lắp đặt trong vòng 48h kể từ khi giao hàng thành công và mình nhận hàng thành công lúc 11h04 ngày 3107 cho tới bây giờ 14h01 ngày 0508 mà vẫn chưa thấy cuộc gọi nào của nhân viên lắp đặt may mình cũng đọc review của mấy bác đi trước nên tự lắp đặt ngay hôm sau rồi  Còn về bảo hành sản phẩm thì mấy bác bảo có tin nhắn kích hoạt bảo hành từ LG mà e chưa thấy đâu mong tiki xem lại phần này giúp mình Oke thanks các bác đã đọc D
38,Máy giặt LG Inverter 9 kg FC1409S2W ,9549000,39,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Máy đẹp êm giặt sạch Quần áo lấy khỏi máy có cái còn khô luôn rồi Tiếc là máy không kèm giá đỡ hay áo trùm làm mình tìm mua hơi cực  Nhân viên giao hàng nhiệt tình máy được đóng chắc chắn Mỗi tội nên cử nhân viên nam thì tốt hơn tại đưa máy vào nhà hơi cực
38,Máy giặt LG Inverter 9 kg FC1409S2W ,9549000,39,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Về nguyên tắc vận chuyển không bốc hàng lên tầng nhưng may mắn dược các bạn shipper hôm đó của tiki nhiệt tình giúp nên ok Máy giặt chạy rất êm và sạch chỉ hơi mất công đặt chế độ giặt nước lạnh cold Tiki cũng giúp kích hoạt bảo hành điện tử
38,Máy giặt LG Inverter 9 kg FC1409S2W ,9549000,39,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Chất lượng phục vụ của tiki quá kém  ship đồ trễ 4 ngày so với dự kiến  không gọi điện trước khi giao thời gian đủ để chủ nhà sắp sếp  chủ nhà không chủ động được thời gian Ko lắp đặt khi giao hàng mà phài đợi 48 tiếng sau Sản phẩm vẫn chưa lắp chưa dùng đc nên chưa đánh giá về chất lượng mà chỉ đanh giá về thái độ phục vụ của tiki
38,Máy giặt LG Inverter 9 kg FC1409S2W ,9549000,39,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Giao hàng sớm hiwn dự kiến sáng giao hàng chiều lắp Máy chạy êm giặt sạch điều chỉnh 4 chân chuẩn máy rất êm khi vắt Các bạn nên chọn máy giặt LG đáng đồng tiền mua tiki rẻ hơn số với điện máy xanh 2tr
38,Máy giặt LG Inverter 9 kg FC1409S2W ,9549000,39,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Mình vừa nhận hàng hôm nay Tiki giao hàng sớm 1 ngày so với dự định có nhân viên tới hỗ trợ lắp đặt luôn hàng bọc cẩn thận Mình test luôn bằng 1 met quần áo trắng Cổ áo để 3 ngày khá bẩn mà sau khi chọn chế độ giặt loại bỏ dị ứng mấy vết bẩn ở cổ áo cũng bay đi hết luôn Còn sạch hơn cả mình giặt tay ý Máy lúc giặt chạy siêu êm nhưng lúc bắt thì vẫn hơi ồn Nói chung xét tổng thể thì ưng Độ bền thì phải vài năm nữa mới nói đc cơ
38,Máy giặt LG Inverter 9 kg FC1409S2W ,9549000,39,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Mình đặt hàng tiki hẹn giao 21 mà 23 mới giao mặc dù đã gọi tổng đài CSKH rất nhiều lần Cảm giác tổng đài CSKH của tiki chỉ nói được câu xin lỗi chứ không giải quyết được vấn đề gì cả
38,Máy giặt LG Inverter 9 kg FC1409S2W ,9549000,39,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Tiki giao nhanh Mình mua trên tiki được giảm khá nhiều so với mua bên ngoài nên rất hài lòng Dùng được hơn 1 tháng rồi thấy chất lượng tốt nên ngoi lên viết review 
38,Máy giặt LG Inverter 9 kg FC1409S2W ,9549000,39,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Hang chinh hang tiki giao san phâm nhanh Nha minh tư lăp đăt san phâm đươc va tiki cung hô trơ đăng ky bao hanh điên tư
38,Máy giặt LG Inverter 9 kg FC1409S2W ,9549000,39,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Máy đẹp chạy êm rất ưng Giao hàng và lắp đặt sớm hơn thời gian dự kiến Chăm sóc khách hàng cũng rất nhiệt tình và dễ thương Tiếp tục ủng hộ Tiki dài dài
38,Máy giặt LG Inverter 9 kg FC1409S2W ,9549000,39,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Giao hàng nhanh đặt chiều hôm trước trưa hôm sau đã giao hàng Nhân viên lắp đặt ok Dùng thêm thời gian sẽ review sau
38,Máy giặt LG Inverter 9 kg FC1409S2W ,9549000,39,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,, sản phẩm chính hãng nguyên seal như mô tả  thời gian vận chuyển giao hàng trễ hơn so với lịch dự kiến nên khắc phục  sản phẩm đưa vào sử dụng ổn
38,Máy giặt LG Inverter 9 kg FC1409S2W ,9549000,39,LG,D x R x C 60 x 61 x 85 cm,Cửa trước,,Về nguyên tắc vận chuyển không bốc hàng lên tầng nhưng may mắn dược các bạn shipper hôm đó của tiki nhiệt tình giúp nên ok Máy giặt chạy rất êm và sạch chỉ hơi mất công đặt chế độ giặt nước lạnh cold Tiki cũng giúp kích hoạt bảo hành điện tử
