index,name,price,number_of_comment,pin,brand,front_cam,rear_cam,weight,RAM,screen_size,comment
7,Điện Thoại Nokia 5310 (2020) - Hàng Chính Hãng ,880000,121,"	1200 mAh",Nokia,"	VGA (480 x 640 pixels)",,"	88.2 g",,2.4 inch,Tốt
7,Điện Thoại Nokia 5310 (2020) - Hàng Chính Hãng ,880000,121,"	1200 mAh",Nokia,"	VGA (480 x 640 pixels)",,"	88.2 g",,2.4 inch,Hài lòng
7,Điện Thoại Nokia 5310 (2020) - Hàng Chính Hãng ,880000,121,"	1200 mAh",Nokia,"	VGA (480 x 640 pixels)",,"	88.2 g",,2.4 inch,Cực kì hài lòng
7,Điện Thoại Nokia 5310 (2020) - Hàng Chính Hãng ,880000,121,"	1200 mAh",Nokia,"	VGA (480 x 640 pixels)",,"	88.2 g",,2.4 inch,Cực kì hài lòng
7,Điện Thoại Nokia 5310 (2020) - Hàng Chính Hãng ,880000,121,"	1200 mAh",Nokia,"	VGA (480 x 640 pixels)",,"	88.2 g",,2.4 inch,Cực kì hài lòng
7,Điện Thoại Nokia 5310 (2020) - Hàng Chính Hãng ,880000,121,"	1200 mAh",Nokia,"	VGA (480 x 640 pixels)",,"	88.2 g",,2.4 inch,Cực kì hài lòng
7,Điện Thoại Nokia 5310 (2020) - Hàng Chính Hãng ,880000,121,"	1200 mAh",Nokia,"	VGA (480 x 640 pixels)",,"	88.2 g",,2.4 inch,Cực kì hài lòng
7,Điện Thoại Nokia 5310 (2020) - Hàng Chính Hãng ,880000,121,"	1200 mAh",Nokia,"	VGA (480 x 640 pixels)",,"	88.2 g",,2.4 inch,tốt
7,Điện Thoại Nokia 5310 (2020) - Hàng Chính Hãng ,880000,121,"	1200 mAh",Nokia,"	VGA (480 x 640 pixels)",,"	88.2 g",,2.4 inch,Hài lòng
7,Điện Thoại Nokia 5310 (2020) - Hàng Chính Hãng ,880000,121,"	1200 mAh",Nokia,"	VGA (480 x 640 pixels)",,"	88.2 g",,2.4 inch,Cực kì hài lòng
7,Điện Thoại Nokia 5310 (2020) - Hàng Chính Hãng ,880000,121,"	1200 mAh",Nokia,"	VGA (480 x 640 pixels)",,"	88.2 g",,2.4 inch,Cực kì hài lòng
7,Điện Thoại Nokia 5310 (2020) - Hàng Chính Hãng ,880000,121,"	1200 mAh",Nokia,"	VGA (480 x 640 pixels)",,"	88.2 g",,2.4 inch,Cực kì hài lòng
7,Điện Thoại Nokia 5310 (2020) - Hàng Chính Hãng ,880000,121,"	1200 mAh",Nokia,"	VGA (480 x 640 pixels)",,"	88.2 g",,2.4 inch,Cực kì hài lòng
7,Điện Thoại Nokia 5310 (2020) - Hàng Chính Hãng ,880000,121,"	1200 mAh",Nokia,"	VGA (480 x 640 pixels)",,"	88.2 g",,2.4 inch,Hài lòng
7,Điện Thoại Nokia 5310 (2020) - Hàng Chính Hãng ,880000,121,"	1200 mAh",Nokia,"	VGA (480 x 640 pixels)",,"	88.2 g",,2.4 inch,Bình thường
7,Điện Thoại Nokia 5310 (2020) - Hàng Chính Hãng ,880000,121,"	1200 mAh",Nokia,"	VGA (480 x 640 pixels)",,"	88.2 g",,2.4 inch,Bình thường
7,Điện Thoại Nokia 5310 (2020) - Hàng Chính Hãng ,880000,121,"	1200 mAh",Nokia,"	VGA (480 x 640 pixels)",,"	88.2 g",,2.4 inch,Không hài lòng
7,Điện Thoại Nokia 5310 (2020) - Hàng Chính Hãng ,880000,121,"	1200 mAh",Nokia,"	VGA (480 x 640 pixels)",,"	88.2 g",,2.4 inch,Cực kì hài lòng
7,Điện Thoại Nokia 5310 (2020) - Hàng Chính Hãng ,880000,121,"	1200 mAh",Nokia,"	VGA (480 x 640 pixels)",,"	88.2 g",,2.4 inch,Hài lòng
8,Điện thoại Nokia 150 (2020) - Hàng chính hãng - Đen ,620000,4,"	1020 mAh",Nokia,"	VGA (480 x 640 pixels)",không,"	90.54 g",,,san phâm tinh năng cai nhac chơ tư bô sưu tâp ko co
8,Điện thoại Nokia 150 (2020) - Hàng chính hãng - Đen ,620000,4,"	1020 mAh",Nokia,"	VGA (480 x 640 pixels)",không,"	90.54 g",,,Cực kì hài lòng
8,Điện thoại Nokia 150 (2020) - Hàng chính hãng - Đen ,620000,4,"	1020 mAh",Nokia,"	VGA (480 x 640 pixels)",không,"	90.54 g",,,Cực kì hài lòng
8,Điện thoại Nokia 150 (2020) - Hàng chính hãng - Đen ,620000,4,"	1020 mAh",Nokia,"	VGA (480 x 640 pixels)",không,"	90.54 g",,,Cực kì hài lòng
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,Tiki giao hàng nhanh hơn dự kiến 3 ngày Hàng nguyên seal có một số tính năng tốt cho người già như phím bật tắt đèn pin bên hông máy số to rõ tuy nhiên vì tiết kiệm diện tích nên phím điều hướng qua lại chuyển xuống tích hợp với phím 4 6 nhiều khi hơi bất tiện
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,Mua cho người lớn ở nhà sử dụng thay thế cái đập đá đã hư Máy to dễ sử dụng đặc biệt tích hợp đọc số đt bằng tiếng Việt Rất thích Hàng rẻ mà công dụng nhiều vô kể tuy nhiên ko biết sóng có ổn định ko thì chưa rõ cần dùng thêm 1 thời gian để xác nhận
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,Mình không thể tìm thấy chỗ đặt lại ngày giờ Có thể giúp mình được không
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,ok tốt có điều pin cũng chưa trâu lắm hài lòng nhất cái loa với đèn pin đúng chất đèn pin
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,chữ to thích hợp cho người lớn tuổi cảm ơn tiki nhieu
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,dùng phù hợp với bạn học sinh nhà mìnhloa tobáo thức to
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,Cực kì hài lòng
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,Cực kì hài lòng
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,Cực kì hài lòng
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,Cực kì hài lòng
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,Tiki giao hàng nhanh hơn dự kiến 3 ngày Hàng nguyên seal có một số tính năng tốt cho người già như phím bật tắt đèn pin bên hông máy số to rõ tuy nhiên vì tiết kiệm diện tích nên phím điều hướng qua lại chuyển xuống tích hợp với phím 4 6 nhiều khi hơi bất tiện
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,Mua cho người lớn ở nhà sử dụng thay thế cái đập đá đã hư Máy to dễ sử dụng đặc biệt tích hợp đọc số đt bằng tiếng Việt Rất thích Hàng rẻ mà công dụng nhiều vô kể tuy nhiên ko biết sóng có ổn định ko thì chưa rõ cần dùng thêm 1 thời gian để xác nhận
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,Mình không thể tìm thấy chỗ đặt lại ngày giờ Có thể giúp mình được không
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,ok tốt có điều pin cũng chưa trâu lắm hài lòng nhất cái loa với đèn pin đúng chất đèn pin
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,chữ to thích hợp cho người lớn tuổi cảm ơn tiki nhieu
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,dùng phù hợp với bạn học sinh nhà mìnhloa tobáo thức to
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,Cực kì hài lòng
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,Cực kì hài lòng
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,Cực kì hài lòng
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,Cực kì hài lòng
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,Bình thường
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,Bình thường
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,Hài lòng
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,Cực kì hài lòng
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,Cực kì hài lòng
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,Cực kì hài lòng
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,Hài lòng
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,Cực kì hài lòng
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,Cực kì hài lòng
9,ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11 loa to  sóng khỏe 2 sim bàn phím đọc số FM không dây dùng sim Viettel Vinaphone Mobifone hàng chính hãng ,325000,21,,Masstel,VGA,,,,,Cực kì hài lòng
10,Điện Thoại Trẻ Em MKIDS - Hàng Chính Hãng Của Viettel - Chỉ Định Vị Bằng Sim Viettel ,330000,226,,Viettel,,,,,,Tôi  thấy ý tưởng này hay sản phẩm này rất là hay tuy nhiên cần phải đầu tư thêm hiện tại thấy còn nhìu lỗi Bản thân làm lập trình kinh nghiệm cả chục năm mà cấu hình cũng chưa xong cái giám sát định vị bản đồ tôi dùng ipad có thể iphone mới được Nếu có thời gian tôi sẽ thử cài trên máy android để thử tiếp Đã mua mkids từ tháng 52019 mà giờ chức năng giám sát chưa dùng được Chức năng gọi thì tốt Cắm sạc có vấn đề chắc do lâu quá đứa cháu không dùng
10,Điện Thoại Trẻ Em MKIDS - Hàng Chính Hãng Của Viettel - Chỉ Định Vị Bằng Sim Viettel ,330000,226,,Viettel,,,,,,Máy siêu xinh nhỏ gọn loa to nghe rõ bé nhà mình thích lắm Định vị đối với mình như vậy là tốt lắm rồi vì với giá tiền như vậy không thể so sánh với những smartphone đắt tiền được chức năng định vị khá chính xác vị trí bé lệch ko nhiều Chúc shop buôn may bán đắt mình sẽ giới thiệu mn ủng hộ nếu họ có nhu cầu
10,Điện Thoại Trẻ Em MKIDS - Hàng Chính Hãng Của Viettel - Chỉ Định Vị Bằng Sim Viettel ,330000,226,,Viettel,,,,,,Canh mua đơt sale vơi gia 99k qua re cho 1 chiêc điên thoai cho tre em Đơn gian dê sư dung đôi vơi đôi tương tre em co tinh năng đinh vi rât hay cac ban chu y la may chi bo đươc sim mang Viettel va sim phai đăng ki 3gmobile internet mơi sư dung đươc tinh năng đinh vi nhe
10,Điện Thoại Trẻ Em MKIDS - Hàng Chính Hãng Của Viettel - Chỉ Định Vị Bằng Sim Viettel ,330000,226,,Viettel,,,,,,công nhận nhìn dễ thương thât nghe nói rõ mình chưa cài định vị nên chưa biết sao vì con mình chỉ cần nghe nói là đủ thích nhất là đeo vào cổ nhỏ gọn xinh bé cũng thích đt mà giống đồ chơi nên phù hợp với bé tuy nhiên khi mình nhận hàng thấy miếng dán lên màn hình ko dc mới thấy cũ cũ ko hiểu sao lại vậy mới nhưng nhìn lâu cũng quen chắc phải đi dán lại máy cho dc lâu dài
10,Điện Thoại Trẻ Em MKIDS - Hàng Chính Hãng Của Viettel - Chỉ Định Vị Bằng Sim Viettel ,330000,226,,Viettel,,,,,,Điện thoại nghe gọi tốt có nhiều chức năng tiện lợi định vị khá tốt Phần cấu hình hơi nhiều bước nếu làm ko chính xác thì ko đạt được mục đích Do đó người dùng nên tuân theo và có thể xem youtube hoặc tìm thêm trên mạng để hoàn tất Cũng có thể vậy nên đt an toàn hơn đỡ bị hack chăng 
10,Điện Thoại Trẻ Em MKIDS - Hàng Chính Hãng Của Viettel - Chỉ Định Vị Bằng Sim Viettel ,330000,226,,Viettel,,,,,, Lắp được thẻ sim vào  thì nhận được cuộc gọi nhưng không thể lưu số vì buộc phải có mật khẩu nhưng là mật khẩu nào của ai trong khi cài app Android vào thì không thể nhận mật mã xác nhận gởi về số điện thoại  Lắp thẻ nhớ vào thì máy không nhận ra có thẻ nhớ  Biết làm sao bây giờ khi tôi là khách hàng thường xuyên của Tiki
10,Điện Thoại Trẻ Em MKIDS - Hàng Chính Hãng Của Viettel - Chỉ Định Vị Bằng Sim Viettel ,330000,226,,Viettel,,,,,,Đây là cái thứ 2 mình mua cái đầu tiên bị hư cổng sạc Thiết bị nghe gọi tốt có đều mạch điện tiếp xúc của cổng mỏng quá dễ bị gãy khi nhấn đầu sạc vào và dễ bị oxi hoá sau 1 thời gian Mình nghĩ phụ huynh nên tìm vật gì che đầu sạc lại thì sẽ sd đt dc lâu dài
10,Điện Thoại Trẻ Em MKIDS - Hàng Chính Hãng Của Viettel - Chỉ Định Vị Bằng Sim Viettel ,330000,226,,Viettel,,,,,,Sản phẩm không cài được phần mềm ứng dụng Mkid nên ko theo dõi được vị tríđăng ký tài khoản cứ quay mãi ko đăng ký đượcmáy nghe gọi tốtgiao hàng nhanhđóng gói cẩn thậntks tiki chỉ thất vọng về ứng dụng quản lý của bên nhà cung cấp viettel
10,Điện Thoại Trẻ Em MKIDS - Hàng Chính Hãng Của Viettel - Chỉ Định Vị Bằng Sim Viettel ,330000,226,,Viettel,,,,,,Cài đặt theo hướng dẫn nhưng vẫn chưa kích hoạt được vị trí của máy theo phần mềm quản lý trên app máy của mẹ Cần hỗ trợ thêm Máy đẹp chắc chắn Mua thêm gói Mkids của Viettel 6 tháng giá 285k Không biết nên cười hay nên khóc 
10,Điện Thoại Trẻ Em MKIDS - Hàng Chính Hãng Của Viettel - Chỉ Định Vị Bằng Sim Viettel ,330000,226,,Viettel,,,,,,Mua 2 máy mà cục sạc của 1 máy không sạc được Các chức năng khác thì xài ổn làm đúng theo hướng dẫn là dùng được nhưng định vị trên sóng đt sai số rất lớn còn định vị kép có GPS thì chính xác hơn nhưng đa phần mở lên xem đều màu xám ko biết cập nhật vị trí từ hồi nào nhưng tại thời điểm xem thì ko bắt được vị trí Cục sạc không sạc được dây thì bình thường do mình thử qua lại giữa 2 máy mới biết do lỗi cục sạc vậy thì đổi cục sạc như thế nào
10,Điện Thoại Trẻ Em MKIDS - Hàng Chính Hãng Của Viettel - Chỉ Định Vị Bằng Sim Viettel ,330000,226,,Viettel,,,,,,Tôi  thấy ý tưởng này hay sản phẩm này rất là hay tuy nhiên cần phải đầu tư thêm hiện tại thấy còn nhìu lỗi Bản thân làm lập trình kinh nghiệm cả chục năm mà cấu hình cũng chưa xong cái giám sát định vị bản đồ tôi dùng ipad có thể iphone mới được Nếu có thời gian tôi sẽ thử cài trên máy android để thử tiếp Đã mua mkids từ tháng 52019 mà giờ chức năng giám sát chưa dùng được Chức năng gọi thì tốt Cắm sạc có vấn đề chắc do lâu quá đứa cháu không dùng
10,Điện Thoại Trẻ Em MKIDS - Hàng Chính Hãng Của Viettel - Chỉ Định Vị Bằng Sim Viettel ,330000,226,,Viettel,,,,,,Máy siêu xinh nhỏ gọn loa to nghe rõ bé nhà mình thích lắm Định vị đối với mình như vậy là tốt lắm rồi vì với giá tiền như vậy không thể so sánh với những smartphone đắt tiền được chức năng định vị khá chính xác vị trí bé lệch ko nhiều Chúc shop buôn may bán đắt mình sẽ giới thiệu mn ủng hộ nếu họ có nhu cầu
10,Điện Thoại Trẻ Em MKIDS - Hàng Chính Hãng Của Viettel - Chỉ Định Vị Bằng Sim Viettel ,330000,226,,Viettel,,,,,,Canh mua đơt sale vơi gia 99k qua re cho 1 chiêc điên thoai cho tre em Đơn gian dê sư dung đôi vơi đôi tương tre em co tinh năng đinh vi rât hay cac ban chu y la may chi bo đươc sim mang Viettel va sim phai đăng ki 3gmobile internet mơi sư dung đươc tinh năng đinh vi nhe
10,Điện Thoại Trẻ Em MKIDS - Hàng Chính Hãng Của Viettel - Chỉ Định Vị Bằng Sim Viettel ,330000,226,,Viettel,,,,,,công nhận nhìn dễ thương thât nghe nói rõ mình chưa cài định vị nên chưa biết sao vì con mình chỉ cần nghe nói là đủ thích nhất là đeo vào cổ nhỏ gọn xinh bé cũng thích đt mà giống đồ chơi nên phù hợp với bé tuy nhiên khi mình nhận hàng thấy miếng dán lên màn hình ko dc mới thấy cũ cũ ko hiểu sao lại vậy mới nhưng nhìn lâu cũng quen chắc phải đi dán lại máy cho dc lâu dài
10,Điện Thoại Trẻ Em MKIDS - Hàng Chính Hãng Của Viettel - Chỉ Định Vị Bằng Sim Viettel ,330000,226,,Viettel,,,,,,Điện thoại nghe gọi tốt có nhiều chức năng tiện lợi định vị khá tốt Phần cấu hình hơi nhiều bước nếu làm ko chính xác thì ko đạt được mục đích Do đó người dùng nên tuân theo và có thể xem youtube hoặc tìm thêm trên mạng để hoàn tất Cũng có thể vậy nên đt an toàn hơn đỡ bị hack chăng 
10,Điện Thoại Trẻ Em MKIDS - Hàng Chính Hãng Của Viettel - Chỉ Định Vị Bằng Sim Viettel ,330000,226,,Viettel,,,,,, Lắp được thẻ sim vào  thì nhận được cuộc gọi nhưng không thể lưu số vì buộc phải có mật khẩu nhưng là mật khẩu nào của ai trong khi cài app Android vào thì không thể nhận mật mã xác nhận gởi về số điện thoại  Lắp thẻ nhớ vào thì máy không nhận ra có thẻ nhớ  Biết làm sao bây giờ khi tôi là khách hàng thường xuyên của Tiki
10,Điện Thoại Trẻ Em MKIDS - Hàng Chính Hãng Của Viettel - Chỉ Định Vị Bằng Sim Viettel ,330000,226,,Viettel,,,,,,Đây là cái thứ 2 mình mua cái đầu tiên bị hư cổng sạc Thiết bị nghe gọi tốt có đều mạch điện tiếp xúc của cổng mỏng quá dễ bị gãy khi nhấn đầu sạc vào và dễ bị oxi hoá sau 1 thời gian Mình nghĩ phụ huynh nên tìm vật gì che đầu sạc lại thì sẽ sd đt dc lâu dài
10,Điện Thoại Trẻ Em MKIDS - Hàng Chính Hãng Của Viettel - Chỉ Định Vị Bằng Sim Viettel ,330000,226,,Viettel,,,,,,Sản phẩm không cài được phần mềm ứng dụng Mkid nên ko theo dõi được vị tríđăng ký tài khoản cứ quay mãi ko đăng ký đượcmáy nghe gọi tốtgiao hàng nhanhđóng gói cẩn thậntks tiki chỉ thất vọng về ứng dụng quản lý của bên nhà cung cấp viettel
10,Điện Thoại Trẻ Em MKIDS - Hàng Chính Hãng Của Viettel - Chỉ Định Vị Bằng Sim Viettel ,330000,226,,Viettel,,,,,,Cài đặt theo hướng dẫn nhưng vẫn chưa kích hoạt được vị trí của máy theo phần mềm quản lý trên app máy của mẹ Cần hỗ trợ thêm Máy đẹp chắc chắn Mua thêm gói Mkids của Viettel 6 tháng giá 285k Không biết nên cười hay nên khóc 
10,Điện Thoại Trẻ Em MKIDS - Hàng Chính Hãng Của Viettel - Chỉ Định Vị Bằng Sim Viettel ,330000,226,,Viettel,,,,,,Mua 2 máy mà cục sạc của 1 máy không sạc được Các chức năng khác thì xài ổn làm đúng theo hướng dẫn là dùng được nhưng định vị trên sóng đt sai số rất lớn còn định vị kép có GPS thì chính xác hơn nhưng đa phần mở lên xem đều màu xám ko biết cập nhật vị trí từ hồi nào nhưng tại thời điểm xem thì ko bắt được vị trí Cục sạc không sạc được dây thì bình thường do mình thử qua lại giữa 2 máy mới biết do lỗi cục sạc vậy thì đổi cục sạc như thế nào
10,Điện Thoại Trẻ Em MKIDS - Hàng Chính Hãng Của Viettel - Chỉ Định Vị Bằng Sim Viettel ,330000,226,,Viettel,,,,,,Đã mua sản phẩm rất hài lòng về hình thức Tuy nhiên không thể sử dụng các tính năng như quảng cáo trên máy không thể kích hoạt định vị trên APP dành cho IOS thì không thể đăng ký tài khoản được Có liên hệ với trung tâm bảo hành thì lại được thông báo vui lòng chờ vô thời hạn vì server bị lỗi
10,Điện Thoại Trẻ Em MKIDS - Hàng Chính Hãng Của Viettel - Chỉ Định Vị Bằng Sim Viettel ,330000,226,,Viettel,,,,,,điện thoại tiện dùng cho trẻ em rất hay chỉ có điều con nít thì hay nghịch mà mình thấy vỏ điện thoại mỏng phía sau dễ bể và sim thì lỏng  mặc dù gắn ok rồi nhưng lát lại báo lắp thẻ sim kiểu như không chắc chắn mong nhà SX làm chắc chắn hơn thêm tiền mà chắc chắn vẫn tốt hơn Thấy đt này rất hữu ích cho ba mẹ tiện liên lạc con nhỏ xinh con trẻ rất thích 
10,Điện Thoại Trẻ Em MKIDS - Hàng Chính Hãng Của Viettel - Chỉ Định Vị Bằng Sim Viettel ,330000,226,,Viettel,,,,,,chức năng định vị tương đối chính xác   nhưng tối đa 480 phút phải lấy đt con mở giám sát 1 lần các chức năng điều khiển từ xa k hề xài được ví dụ như gọi lại bật giám sát từ xa bằng sms  làm đủ bước nhưng k bật đc mình đã thử đủ các nhà mạng vẫn k đc
10,Điện Thoại Trẻ Em MKIDS - Hàng Chính Hãng Của Viettel - Chỉ Định Vị Bằng Sim Viettel ,330000,226,,Viettel,,,,,,Máy điện thoại okpin tốttuy nhiên ko thể truy cập được app Mkids tôi dùng iphone Xr ios 1231 liên tục báo lỗi như hình Nếu nhà mạng ko nâng cấp app thì máy này mua về đơn thuần chỉ dùng như đt cục gạch là nghe và gọiko có tác dụng định vị
10,Điện Thoại Trẻ Em MKIDS - Hàng Chính Hãng Của Viettel - Chỉ Định Vị Bằng Sim Viettel ,330000,226,,Viettel,,,,,,Hàng tốt có định vị GPS và di động Pin dùng được 1 ngày mỗi ngày sạc 1 lần  Mọi người không định vị được nguyên nhân chính là bỏ qua bước 3 Nhớ ấn phím gọi màu xanh vào Giám sát vị trí có dấu check xem hình mới giám sát được
10,Điện Thoại Trẻ Em MKIDS - Hàng Chính Hãng Của Viettel - Chỉ Định Vị Bằng Sim Viettel ,330000,226,,Viettel,,,,,,Máy không sử dụng wifi  máy sử dụng GPRS là công nghệ cũ sóng gprs chỗ mạnh chỗ yếu chỗ không có dù sóng điện thoại vẫn ok Nếu đúng chỗ có GPRS thì ok định vị khá chuẩn Nếu đúng chỗ GPRS máy sẽ tự động chuyển qua định vị vệ tinh thì sai số cả chục Km tính năng này xem như không xài được
10,Điện Thoại Trẻ Em MKIDS - Hàng Chính Hãng Của Viettel - Chỉ Định Vị Bằng Sim Viettel ,330000,226,,Viettel,,,,,,Test các chức năng khác rất ok tuy nhiên chức năng định vị qua ứng dụng hoặc qua web không hoạt động không thể lấy mã liên kết mặc dù dùng Emei và mã xác nhận thì có thể thấy thông tin điện thoại nhưng hệ thống báo không có dữ liệu định vị Nhờ shop xem lại chỗ này
